LANDSAT_ID,PATH,ROW,date,site_no,width_sv,lat,lon,country
LT05_L1TP_018031_19880405_20161003_01_T1,18,31,1988-04-05,03098600,35.052,41.10505807,-80.6625755,United States
LT05_L1TP_018031_19901207_20161001_01_T1,18,31,1990-12-07,03103500,44.500800000000005,41.2661668,-80.4725697,United States
LT05_L1TP_018031_19930809_20160927_01_T1,18,31,1993-08-09,03024000,75.2856,41.43755525,-79.9558912,United States
LT05_L1TP_018031_19941202_20160926_01_T1,18,31,1994-12-02,03025500,234.696,41.3895027,-79.8203322,United States
LT05_L1TP_018031_19960411_20160925_01_T1,18,31,1996-04-11,04211820,33.528,41.75533267,-80.94842629,United States
LT05_L1TP_018031_20000913_20160918_01_T1,18,31,2000-09-13,03024000,51.2064,41.43755525,-79.9558912,United States
LT05_L1TP_018031_20000913_20160918_01_T1,18,31,2000-09-13,03094000,34.7472,41.23922335,-80.880642,United States
LT05_L1TP_018031_20000913_20160918_01_T1,18,31,2000-09-13,03097550,43.281600000000005,41.17255756,-80.75702408,United States
LT05_L1TP_018031_20011018_20160917_01_T1,18,31,2001-10-18,04208000,36.576,41.39533087,-81.6298478,United States
LT05_L1TP_018031_20011018_20160917_01_T1,18,31,2001-10-18,03094000,35.3568,41.23922335,-80.880642,United States
LT05_L1TP_018031_20031008_20160916_01_T1,18,31,2003-10-08,03022000,59.436,41.77644516,-80.1081124,United States
LT05_L1TP_018031_20031008_20160916_01_T1,18,31,2003-10-08,03023100,50.9016,41.63255476,-80.1595043,United States
LT05_L1TP_018031_20061101_20160908_01_T1,18,31,2006-11-01,03103500,45.110400000000006,41.2661668,-80.4725697,United States
LT05_L1TP_018031_20070613_20160909_01_T1,18,31,2007-06-13,04212100,69.4944,41.7189339,-81.2278789,United States
LT05_L1TP_018031_20070613_20160909_01_T1,18,31,2007-06-13,03025500,170.38320000000002,41.3895027,-79.8203322,United States
LT05_L1TP_018031_20080701_20160908_01_T1,18,31,2008-07-01,03023100,53.949600000000004,41.63255476,-80.1595043,United States
LT05_L1TP_018031_20100707_20160901_01_T1,18,31,2010-07-07,03025500,166.116,41.3895027,-79.8203322,United States
LT05_L1TP_018031_20110811_20160831_01_T1,18,31,2011-08-11,04208000,54.559200000000004,41.39533087,-81.6298478,United States
LT05_L1TP_018032_19870910_20161003_01_T1,18,32,1987-09-10,03086000,359.66400000000004,40.5492342,-80.2056148,United States
LT05_L1TP_018032_19871113_20161003_01_T1,18,32,1987-11-13,03105500,57.302400000000006,40.88867389,-80.3370083,United States
LT05_L1TP_018032_19900716_20161001_01_T1,18,32,1990-07-16,03105500,81.6864,40.88867389,-80.3370083,United States
LT05_L1TP_018032_19910905_20160929_01_T1,18,32,1991-09-05,03122500,77.724,40.5297862,-81.4298369,United States
LT05_L1TP_018032_19911210_20160929_01_T1,18,32,1991-12-10,03117000,34.1376,40.7703357,-81.5240098,United States
LT05_L1TP_018032_19920806_20160929_01_T1,18,32,1992-08-06,03086000,368.808,40.5492342,-80.2056148,United States
LT05_L1TP_018032_19930318_20160928_01_T1,18,32,1993-03-18,03106500,41.148,40.8839524,-80.2336726,United States
LT05_L1TP_018032_19950324_20160927_01_T1,18,32,1995-03-24,03107500,132.588,40.76339848,-80.3150629,United States
LT05_L1TP_018032_19950815_20160926_01_T1,18,32,1995-08-15,03111534,269.748,40.1050722,-80.70841399,United States
LT05_L1TP_018032_19950831_20160926_01_T1,18,32,1995-08-31,03105500,87.78240000000001,40.88867389,-80.3370083,United States
LT05_L1TP_018032_19980519_20160924_01_T1,18,32,1998-05-19,03117000,31.6992,40.7703357,-81.5240098,United States
LT05_L1TP_018032_20000913_20160918_01_T1,18,32,2000-09-13,03086000,371.856,40.5492342,-80.2056148,United States
LT05_L1TP_018032_20010425_20160918_01_T1,18,32,2001-04-25,03105500,69.4944,40.88867389,-80.3370083,United States
LT05_L1TP_018032_20010425_20160918_01_T1,18,32,2001-04-25,03107500,132.8928,40.76339848,-80.3150629,United States
LT05_L1TP_018032_20011002_20160917_01_T1,18,32,2001-10-02,03129000,74.9808,40.2614593,-81.6090097,United States
LT05_L1TP_018032_20011002_20160917_01_T1,18,32,2001-10-02,03140500,76.2,40.24840465,-81.872909,United States
LT05_L1TP_018032_20030821_20160915_01_T1,18,32,2003-08-21,03129000,62.7888,40.2614593,-81.6090097,United States
LT05_L1TP_018032_20030821_20160915_01_T1,18,32,2003-08-21,03140500,114.30000000000001,40.24840465,-81.872909,United States
LT05_L1TP_018032_20040823_20160913_01_T1,18,32,2004-08-23,03129000,71.3232,40.2614593,-81.6090097,United States
LT05_L1TP_018032_20040823_20160913_01_T1,18,32,2004-08-23,03140500,121.3104,40.24840465,-81.872909,United States
LT05_L1TP_018032_20070309_20160909_01_T1,18,32,2007-03-09,03129000,70.104,40.2614593,-81.6090097,United States
LT05_L1TP_018032_20070309_20160909_01_T1,18,32,2007-03-09,03140500,127.1016,40.24840465,-81.872909,United States
LT05_L1TP_018032_20100317_20160901_01_T1,18,32,2010-03-17,03144500,123.7488,40.12034687,-81.9995802,United States
LT05_L1TP_018032_20100621_20160901_01_T1,18,32,2010-06-21,03109500,41.757600000000004,40.6758974,-80.5406244,United States
LT05_L1TP_018032_20100707_20160901_01_T1,18,32,2010-07-07,03107500,127.7112,40.76339848,-80.3150629,United States
LT05_L1TP_018032_20110608_20160904_01_T1,18,32,2011-06-08,03106500,54.254400000000004,40.8839524,-80.2336726,United States
LT05_L1TP_018033_19850920_20161004_01_T1,18,33,1985-09-20,03198000,240.1824,38.37148448,-81.7020701,United States
LT05_L1TP_018033_19880608_20161002_01_T1,18,33,1988-06-08,03197000,63.0936,38.47093228,-81.2840057,United States
LT05_L1TP_018033_19930825_20160928_01_T1,18,33,1993-08-25,03150300,201.168,39.58062844,-81.6712409,United States
LT05_L1TP_018033_19951018_20160926_01_T1,18,33,1995-10-18,03155000,50.292,39.0589686,-81.38956408,United States
LT05_L1TP_018033_19960801_20160924_01_T1,18,33,1996-08-01,03152000,38.4048,38.9329722,-80.8382222,United States
LT05_L1TP_018033_19960801_20160924_01_T1,18,33,1996-08-01,03153500,83.51520000000001,38.92203068,-81.0976124,United States
LT05_L1TP_018033_19970108_20160924_01_T1,18,33,1997-01-08,03155000,74.676,39.0589686,-81.38956408,United States
LT05_L1TP_018033_20030415_20160915_01_T1,18,33,2003-04-15,03197000,74.9808,38.47093228,-81.2840057,United States
LT05_L1TP_018033_20050404_20160912_01_T1,18,33,2005-04-04,03202000,42.062400000000004,38.8736111,-82.3558333,United States
LT05_L1TP_018033_20070205_20160909_01_T1,18,33,2007-02-05,03192000,67.056,38.2334395,-81.1809415,United States
LT05_L1TP_018033_20070816_20160907_01_T1,18,33,2007-08-16,03159500,47.8536,39.32896188,-82.0876439,United States
LT05_L1TP_018033_20070917_20160908_01_T1,18,33,2007-09-17,03150000,150.2664,39.6450711,-81.8498578,United States
LT05_L1TP_018033_20071003_20160906_01_T1,18,33,2007-10-03,03159500,45.415200000000006,39.32896188,-82.0876439,United States
LT05_L1TP_018033_20080530_20160906_01_T1,18,33,2008-05-30,03150000,153.3144,39.6450711,-81.8498578,United States
LT05_L1TP_018033_20100317_20160904_01_T1,18,33,2010-03-17,03150000,160.02,39.6450711,-81.8498578,United States
LT05_L1TP_018033_20110421_20160902_01_T1,18,33,2011-04-21,03155000,82.296,39.0589686,-81.38956408,United States
LT05_L1TP_018033_20110811_20160831_01_T1,18,33,2011-08-11,03192000,53.34,38.2334395,-81.1809415,United States
LT05_L1TP_018034_19841003_20161004_01_T1,18,34,1984-10-03,03209500,47.5488,37.4642676,-82.5262632,United States
LT05_L1TP_018034_19860603_20161004_01_T1,18,34,1986-06-03,03215000,72.5424,38.17119708,-82.6346023,United States
LT05_L1TP_018034_19870113_20161003_01_T1,18,34,1987-01-13,03213700,42.976800000000004,37.67315699,-82.2801408,United States
LT05_L1TP_018034_19870113_20161003_01_T1,18,34,1987-01-13,03214500,41.4528,37.83731869,-82.4087578,United States
LT05_L1TP_018034_19880217_20161003_01_T1,18,34,1988-02-17,03213620,42.976800000000004,37.55177326,-82.1242979,United States
LT05_L1TP_018034_19880217_20161003_01_T1,18,34,1988-02-17,03213700,35.3568,37.67315699,-82.2801408,United States
LT05_L1TP_018034_19880217_20161003_01_T1,18,34,1988-02-17,03215000,76.2,38.17119708,-82.6346023,United States
LT05_L1TP_018034_19880523_20161003_01_T1,18,34,1988-05-23,03185400,105.156,37.95511285,-81.07648838,United States
LT05_L1TP_018034_19880523_20161003_01_T1,18,34,1988-05-23,03524000,34.1376,36.9448295,-82.1548569,United States
LT05_L1TP_018034_19911210_20160929_01_T1,18,34,1991-12-10,03203600,43.891200000000005,37.84232616,-81.9759574,United States
LT05_L1TP_018034_19920721_20160928_01_T1,18,34,1992-07-21,03203600,46.0248,37.84232616,-81.9759574,United States
LT05_L1TP_018034_19920721_20160928_01_T1,18,34,1992-07-21,03524000,34.4424,36.9448295,-82.1548569,United States
LT05_L1TP_018034_19931129_20160927_01_T1,18,34,1993-11-29,03524000,37.4904,36.9448295,-82.1548569,United States
LT05_L1TP_018034_19960411_20160925_01_T1,18,34,1996-04-11,03203600,45.415200000000006,37.84232616,-81.9759574,United States
LT05_L1TP_018034_19960716_20160924_01_T1,18,34,1996-07-16,03524000,35.9664,36.9448295,-82.1548569,United States
LT05_L1TP_018034_19970703_20160924_01_T1,18,34,1997-07-03,03213700,51.816,37.67315699,-82.2801408,United States
LT05_L1TP_018034_19970703_20160924_01_T1,18,34,1997-07-03,03213700,53.34,37.67315699,-82.2801408,United States
LT05_L1TP_018034_20000609_20160918_01_T1,18,34,2000-06-09,03209500,32.6136,37.4642676,-82.5262632,United States
LT05_L1TP_018034_20000609_20160918_01_T1,18,34,2000-06-09,03212500,40.2336,37.81537197,-82.7915493,United States
LT05_L1TP_018034_20000727_20160918_01_T1,18,34,2000-07-27,03179000,43.586400000000005,37.54400779,-81.0103678,United States
LT05_L1TP_018034_20000727_20160918_01_T1,18,34,2000-07-27,03185400,103.3272,37.95511285,-81.07648838,United States
LT05_L1TP_018034_20010612_20160918_01_T1,18,34,2001-06-12,03212500,65.532,37.81537197,-82.7915493,United States
LT05_L1TP_018034_20011002_20160917_01_T1,18,34,2001-10-02,03209200,31.6992,37.24594307,-82.32347869,United States
LT05_L1TP_018034_20020122_20160917_01_T1,18,34,2002-01-22,03179000,39.3192,37.54400779,-81.0103678,United States
LT05_L1TP_018034_20020903_20160916_01_T1,18,34,2002-09-03,03185400,99.9744,37.95511285,-81.07648838,United States
LT05_L1TP_018034_20030415_20160915_01_T1,18,34,2003-04-15,03524000,39.0144,36.9448295,-82.1548569,United States
LT05_L1TP_018034_20031008_20160914_01_T1,18,34,2003-10-08,03213700,41.148,37.67315699,-82.2801408,United States
LT05_L1TP_018034_20070731_20160907_01_T1,18,34,2007-07-31,03203600,36.576,37.84232616,-81.9759574,United States
LT05_L1TP_018034_20070731_20160907_01_T1,18,34,2007-07-31,03213700,32.308800000000005,37.67315699,-82.2801408,United States
LT05_L1TP_018034_20070917_20160906_01_T1,18,34,2007-09-17,03209800,45.415200000000006,37.67093027,-82.7771043,United States
LT05_L1TP_018034_20080818_20160907_01_T1,18,34,2008-08-18,03524000,37.1856,36.9448295,-82.1548569,United States
LT05_L1TP_018034_20080903_20160905_01_T1,18,34,2008-09-03,03203600,33.2232,37.84232616,-81.9759574,United States
LT05_L1TP_018034_20090330_20160906_01_T1,18,34,2009-03-30,03524000,38.1,36.9448295,-82.1548569,United States
LT05_L1TP_018034_20090602_20160906_01_T1,18,34,2009-06-02,03203600,48.1584,37.84232616,-81.9759574,United States
LT05_L1TP_018034_20091008_20160904_01_T1,18,34,2009-10-08,03524000,38.1,36.9448295,-82.1548569,United States
